Id,Player Image,Player,Team,Runs,Mat,Inns,NO,HS,Avg,BF,SR,100,50,4s,6s,Team Logo
1,https://scores.iplt20.com/ipl/playerimages/Virat%20Kohli.png?v=1,Virat Kohli,RCB,741,15,15,3,113,61.75,479,154.69,1,5,62,38,https://scores.iplt20.com/ipl/teamlogos/RCB.png?v=1
2,https://scores.iplt20.com/ipl/playerimages/Ruturaj%20Gaikwad.png?v=1,Ruturaj Gaikwad,CSK,583,14,14,3,108,53,413,141.16,1,4,58,18,https://scores.iplt20.com/ipl/teamlogos/CSK.png?v=1
3,https://scores.iplt20.com/ipl/playerimages/Riyan%20Parag.png?v=1,Riyan Parag,RR,573,16,14,3,84,52.09,384,149.21,0,4,40,33,https://scores.iplt20.com/ipl/teamlogos/RR.png?v=1
4,https://scores.iplt20.com/ipl/playerimages/Travis%20Head.png?v=1,Travis Head,SRH,567,15,15,1,102,40.5,296,191.55,1,4,64,32,https://scores.iplt20.com/ipl/teamlogos/SRH.png?v=1
5,https://scores.iplt20.com/ipl/playerimages/Sanju%20Samson.png?v=1,Sanju Samson,RR,531,16,15,4,86,48.27,346,153.46,0,5,48,24,https://scores.iplt20.com/ipl/teamlogos/RR.png?v=1
6,https://scores.iplt20.com/ipl/playerimages/Sai%20Sudharsan.png?v=1,Sai Sudharsan,GT,527,12,12,1,103,47.91,373,141.28,1,2,48,16,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1
7,https://scores.iplt20.com/ipl/playerimages/K%20L%20Rahul.png?v=1,K L Rahul,LSG,520,14,14,0,82,37.14,382,136.12,0,4,45,19,https://scores.iplt20.com/ipl/teamlogos/LSG.png?v=1
8,https://scores.iplt20.com/ipl/playerimages/Nicholas%20Pooran.png?v=1,Nicholas Pooran,LSG,499,14,14,6,75,62.38,280,178.21,0,3,35,36,https://scores.iplt20.com/ipl/teamlogos/LSG.png?v=1
9,https://scores.iplt20.com/ipl/playerimages/Sunil%20Narine.png?v=1,Sunil Narine,KKR,488,15,14,0,109,34.86,270,180.74,1,3,50,33,https://scores.iplt20.com/ipl/teamlogos/KKR.png?v=1
10,https://scores.iplt20.com/ipl/playerimages/Abhishek%20Sharma.png?v=1,Abhishek Sharma,SRH,484,16,16,1,75,32.27,237,204.21,0,3,36,42,https://scores.iplt20.com/ipl/teamlogos/SRH.png?v=1
11,https://scores.iplt20.com/ipl/playerimages/Heinrich%20Klaasen.png?v=1,Heinrich Klaasen,SRH,479,16,15,3,80,39.92,280,171.07,0,4,19,38,https://scores.iplt20.com/ipl/teamlogos/SRH.png?v=1
12,https://scores.iplt20.com/ipl/playerimages/Rishabh%20Pant.png?v=1,Rishabh Pant,DC,446,13,13,2,88,40.55,287,155.4,0,3,36,25,https://scores.iplt20.com/ipl/teamlogos/DC.png?v=1
13,https://scores.iplt20.com/ipl/playerimages/Faf%20Du%20Plessis.png?v=1,Faf Du Plessis,RCB,438,15,15,0,64,29.2,271,161.62,0,4,47,21,https://scores.iplt20.com/ipl/teamlogos/RCB.png?v=1
14,https://scores.iplt20.com/ipl/playerimages/Phil%20Salt.png?v=1,Phil Salt,KKR,435,12,12,1,89,39.55,239,182,0,4,50,24,https://scores.iplt20.com/ipl/teamlogos/KKR.png?v=1
15,https://scores.iplt20.com/ipl/playerimages/Yashasvi%20Jaiswal.png?v=1,Yashasvi Jaiswal,RR,435,16,15,1,104,31.07,279,155.91,1,1,54,16,https://scores.iplt20.com/ipl/teamlogos/RR.png?v=1
16,https://scores.iplt20.com/ipl/playerimages/Shubman%20Gill.png?v=1,Shubman Gill,GT,426,12,12,1,104,38.73,289,147.4,1,2,37,15,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1
17,https://scores.iplt20.com/ipl/playerimages/Rohit%20Sharma.png?v=1,Rohit Sharma,MI,417,14,14,1,105,32.08,278,150,1,1,45,23,https://scores.iplt20.com/ipl/teamlogos/MI.png?v=1
18,https://scores.iplt20.com/ipl/playerimages/Tilak%20Varma.png?v=1,Tilak Varma,MI,416,13,13,3,65,41.6,278,149.64,0,3,35,19,https://scores.iplt20.com/ipl/teamlogos/MI.png?v=1
19,https://scores.iplt20.com/ipl/playerimages/Shivam%20Dube.png?v=1,Shivam Dube,CSK,396,14,14,3,66,36,244,162.29,0,3,28,28,https://scores.iplt20.com/ipl/teamlogos/CSK.png?v=1
20,https://scores.iplt20.com/ipl/playerimages/Rajat%20Patidar.png?v=1,Rajat Patidar,RCB,395,15,13,0,55,30.38,223,177.13,0,5,21,33,https://scores.iplt20.com/ipl/teamlogos/RCB.png?v=1
21,https://scores.iplt20.com/ipl/playerimages/Marcus%20Stoinis.png?v=1,Marcus Stoinis,LSG,388,14,14,2,124,32.33,263,147.52,1,2,39,16,https://scores.iplt20.com/ipl/teamlogos/LSG.png?v=1
22,https://scores.iplt20.com/ipl/playerimages/Tristan%20Stubbs.png?v=1,Tristan Stubbs,DC,378,14,13,6,71,54,198,190.9,0,3,24,26,https://scores.iplt20.com/ipl/teamlogos/DC.png?v=1
23,https://scores.iplt20.com/ipl/playerimages/Venkatesh%20Iyer.png?v=1,Venkatesh Iyer,KKR,370,15,13,5,70,46.25,233,158.79,0,4,35,19,https://scores.iplt20.com/ipl/teamlogos/KKR.png?v=1
24,https://scores.iplt20.com/ipl/playerimages/Jos%20Buttler.png?v=1,Jos Buttler,RR,359,11,11,2,107,39.89,255,140.78,2,0,36,12,https://scores.iplt20.com/ipl/teamlogos/RR.png?v=1
25,https://scores.iplt20.com/ipl/playerimages/Shashank%20Singh.png?v=1,Shashank Singh,PBKS,354,14,14,6,68,44.25,215,164.65,0,2,28,21,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?v=1
26,https://scores.iplt20.com/ipl/playerimages/Shreyas%20Iyer.png?v=1,Shreyas Iyer,KKR,351,15,14,5,58,39,239,146.86,0,2,34,14,https://scores.iplt20.com/ipl/teamlogos/KKR.png?v=1
27,https://scores.iplt20.com/ipl/playerimages/Suryakumar%20Yadav.png?v=1,Suryakumar Yadav,MI,345,11,11,1,102,34.5,206,167.47,1,3,36,18,https://scores.iplt20.com/ipl/teamlogos/MI.png?v=1
28,https://scores.iplt20.com/ipl/playerimages/Prabhsimran%20Singh.png?v=1,Prabhsimran Singh,PBKS,334,14,14,0,71,23.86,213,156.8,0,2,34,20,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?v=1
29,https://scores.iplt20.com/ipl/playerimages/Jake%20Fraser%20-%20McGurk.png?v=1,Jake Fraser - McGurk,DC,330,9,9,0,84,36.67,141,234.04,0,4,32,28,https://scores.iplt20.com/ipl/teamlogos/DC.png?v=1
30,https://scores.iplt20.com/ipl/playerimages/Abishek%20Porel.png?v=1,Abishek Porel,DC,327,14,12,2,65,32.7,205,159.51,0,2,36,13,https://scores.iplt20.com/ipl/teamlogos/DC.png?v=1
31,https://scores.iplt20.com/ipl/playerimages/Dinesh%20Karthik.png?v=1,Dinesh Karthik,RCB,326,15,13,4,83,36.22,174,187.35,0,2,27,22,https://scores.iplt20.com/ipl/teamlogos/RCB.png?v=1
32,https://scores.iplt20.com/ipl/playerimages/Ishan%20Kishan.png?v=1,Ishan Kishan,MI,320,14,14,0,69,22.86,215,148.83,0,1,35,16,https://scores.iplt20.com/ipl/teamlogos/MI.png?v=1
33,https://scores.iplt20.com/ipl/playerimages/Daryl%20Mitchell.png?v=1,Daryl Mitchell,CSK,318,13,13,2,63,28.91,223,142.6,0,2,27,10,https://scores.iplt20.com/ipl/teamlogos/CSK.png?v=1
34,https://scores.iplt20.com/ipl/playerimages/Nitish%20Kumar%20Reddy.png?v=1,Nitish Kumar Reddy,SRH,303,13,11,2,76,33.67,212,142.92,0,2,15,21,https://scores.iplt20.com/ipl/teamlogos/SRH.png?v=1
35,https://scores.iplt20.com/ipl/playerimages/Jonny%20Bairstow.png?v=1,Jonny Bairstow,PBKS,298,11,11,1,108,29.8,195,152.82,1,0,33,14,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?v=1
36,https://scores.iplt20.com/ipl/playerimages/Sam%20Curran.png?v=1,Sam Curran,PBKS,270,13,12,2,63,27,219,123.28,0,2,24,6,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?v=1
37,https://scores.iplt20.com/ipl/playerimages/Ravindra%20Jadeja.png?v=1,Ravindra Jadeja,CSK,267,14,11,5,57,44.5,187,142.78,0,1,22,8,https://scores.iplt20.com/ipl/teamlogos/CSK.png?v=1
38,https://scores.iplt20.com/ipl/playerimages/Cameron%20Green.png?v=1,Cameron Green,RCB,255,13,12,4,46,31.88,178,143.25,0,0,22,10,https://scores.iplt20.com/ipl/teamlogos/RCB.png?v=1
39,https://scores.iplt20.com/ipl/playerimages/Quinton%20De%20Kock.png?v=1,Quinton De Kock,LSG,250,11,11,0,81,22.73,186,134.4,0,3,29,9,https://scores.iplt20.com/ipl/teamlogos/LSG.png?v=1
40,https://scores.iplt20.com/ipl/playerimages/Ajinkya%20Rahane.png?v=1,Ajinkya Rahane,CSK,242,13,12,0,45,20.17,196,123.46,0,0,23,7,https://scores.iplt20.com/ipl/teamlogos/CSK.png?v=1
41,https://scores.iplt20.com/ipl/playerimages/Tim%20David.png?v=1,Tim David,MI,241,13,11,3,45,30.13,152,158.55,0,0,14,15,https://scores.iplt20.com/ipl/teamlogos/MI.png?v=1
42,https://scores.iplt20.com/ipl/playerimages/Ayush%20Badoni.png?v=1,Ayush Badoni,LSG,235,14,12,4,55,29.38,171,137.42,0,2,22,5,https://scores.iplt20.com/ipl/teamlogos/LSG.png?v=1
43,https://scores.iplt20.com/ipl/playerimages/Axar%20Patel.png?v=1,Axar Patel,DC,235,14,12,4,66,29.38,179,131.28,0,2,19,10,https://scores.iplt20.com/ipl/teamlogos/DC.png?v=1
44,https://scores.iplt20.com/ipl/playerimages/Will%20Jacks.png?v=1,Will Jacks,RCB,230,8,8,1,100,32.86,131,175.57,1,1,16,18,https://scores.iplt20.com/ipl/teamlogos/RCB.png?v=1
45,https://scores.iplt20.com/ipl/playerimages/Andre%20Russell.png?v=1,Andre Russell,KKR,222,15,9,2,64,31.71,120,185,0,1,20,16,https://scores.iplt20.com/ipl/teamlogos/KKR.png?v=1
46,https://scores.iplt20.com/ipl/playerimages/Rachin%20Ravindra.png?v=1,Rachin Ravindra,CSK,222,10,10,0,61,22.2,138,160.86,0,1,22,12,https://scores.iplt20.com/ipl/teamlogos/CSK.png?v=1
47,https://scores.iplt20.com/ipl/playerimages/Aiden%20Markram.png?v=1,Aiden Markram,SRH,220,11,11,2,50,24.44,177,124.29,0,1,18,4,https://scores.iplt20.com/ipl/teamlogos/SRH.png?v=1
48,https://scores.iplt20.com/ipl/playerimages/Hardik%20Pandya.png?v=1,Hardik Pandya,MI,216,14,13,1,46,18,151,143.04,0,0,17,11,https://scores.iplt20.com/ipl/teamlogos/MI.png?v=1
49,https://scores.iplt20.com/ipl/playerimages/Shahbaz%20Ahmed.png?v=1,Shahbaz Ahmed,SRH,215,16,12,3,59,23.89,166,129.51,0,1,7,13,https://scores.iplt20.com/ipl/teamlogos/SRH.png?v=1
50,https://scores.iplt20.com/ipl/playerimages/Rilee%20Rossouw.png?v=1,Rilee Rossouw,PBKS,211,8,8,0,61,26.38,116,181.89,0,1,25,11,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?v=1
51,https://scores.iplt20.com/ipl/playerimages/David%20Miller.png?v=1,David Miller,GT,210,9,9,3,55,35,139,151.07,0,1,20,8,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1
52,https://scores.iplt20.com/ipl/playerimages/Prithvi%20Shaw.png?v=1,Prithvi Shaw,DC,198,8,8,0,66,24.75,121,163.63,0,1,30,5,https://scores.iplt20.com/ipl/teamlogos/DC.png?v=1
53,https://scores.iplt20.com/ipl/playerimages/Dhruv%20Jurel.png?v=1,Dhruv Jurel,RR,195,15,11,3,56,24.38,141,138.29,0,2,18,7,https://scores.iplt20.com/ipl/teamlogos/RR.png?v=1
54,https://scores.iplt20.com/ipl/playerimages/Ashutosh%20Sharma.png?v=1,Ashutosh Sharma,PBKS,189,11,9,2,61,27,113,167.25,0,1,10,15,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?v=1
55,https://scores.iplt20.com/ipl/playerimages/Rahul%20Tewatia.png?v=1,Rahul Tewatia,GT,188,12,9,2,36,26.86,129,145.73,0,0,24,5,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1
56,https://scores.iplt20.com/ipl/playerimages/Jitesh%20Sharma.png?v=1,Jitesh Sharma,PBKS,187,14,12,1,32,17,142,131.69,0,0,9,12,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?v=1
57,https://scores.iplt20.com/ipl/playerimages/Shai%20Hope.png?v=1,Shai Hope,DC,183,9,9,1,41,22.88,122,150,0,0,12,12,https://scores.iplt20.com/ipl/teamlogos/DC.png?v=1
58,https://scores.iplt20.com/ipl/playerimages/Abdul%20Samad.png?v=1,Abdul Samad,SRH,182,16,12,2,37,18.2,108,168.51,0,0,15,11,https://scores.iplt20.com/ipl/teamlogos/SRH.png?v=1
59,https://scores.iplt20.com/ipl/playerimages/Rinku%20Singh.png?v=1,Rinku Singh,KKR,168,15,11,2,26,18.67,113,148.67,0,0,13,8,https://scores.iplt20.com/ipl/teamlogos/KKR.png?v=1
60,https://scores.iplt20.com/ipl/playerimages/David%20Warner.png?v=1,David Warner,DC,168,8,8,0,52,21,125,134.4,0,1,17,10,https://scores.iplt20.com/ipl/teamlogos/DC.png?v=1
61,https://scores.iplt20.com/ipl/playerimages/Rahul%20Tripathi.png?v=1,Rahul Tripathi,SRH,165,6,6,0,55,27.5,115,143.47,0,1,18,6,https://scores.iplt20.com/ipl/teamlogos/SRH.png?v=1
62,https://scores.iplt20.com/ipl/playerimages/Angkrish%20Raghuvanshi.png?v=1,Angkrish Raghuvanshi,KKR,163,10,7,0,54,23.29,105,155.23,0,1,16,8,https://scores.iplt20.com/ipl/teamlogos/KKR.png?v=1
63,https://scores.iplt20.com/ipl/playerimages/MS%20Dhoni.png?v=1,MS Dhoni,CSK,161,14,11,8,37,53.67,73,220.54,0,0,14,13,https://scores.iplt20.com/ipl/teamlogos/CSK.png?v=1
64,https://scores.iplt20.com/ipl/playerimages/Shikhar%20Dhawan.png?v=1,Shikhar Dhawan,PBKS,152,5,5,0,70,30.4,121,125.61,0,1,18,4,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?v=1
65,https://scores.iplt20.com/ipl/playerimages/Deepak%20Hooda.png?v=1,Deepak Hooda,LSG,145,11,9,1,50,18.13,105,138.09,0,1,16,3,https://scores.iplt20.com/ipl/teamlogos/LSG.png?v=1
66,https://scores.iplt20.com/ipl/playerimages/Naman%20Dhir.png?v=1,Naman Dhir,MI,140,7,7,1,62,23.33,79,177.21,0,1,12,10,https://scores.iplt20.com/ipl/teamlogos/MI.png?v=1
67,https://scores.iplt20.com/ipl/playerimages/Pat%20Cummins.png?v=1,Pat Cummins,SRH,136,16,10,4,35,22.67,95,143.15,0,0,9,8,https://scores.iplt20.com/ipl/teamlogos/SRH.png?v=1
68,https://scores.iplt20.com/ipl/playerimages/Wriddhiman%20Saha.png?v=1,Wriddhiman Saha,GT,136,9,9,0,39,15.11,115,118.26,0,0,18,3,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1
69,https://scores.iplt20.com/ipl/playerimages/Krunal%20Pandya.png?v=1,Krunal Pandya,LSG,133,14,12,8,43,33.25,105,126.66,0,0,8,5,https://scores.iplt20.com/ipl/teamlogos/LSG.png?v=1
70,https://scores.iplt20.com/ipl/playerimages/Moeen%20Ali.png?v=1,Moeen Ali,CSK,128,8,5,0,56,25.6,98,130.61,0,1,7,8,https://scores.iplt20.com/ipl/teamlogos/CSK.png?v=1
71,https://scores.iplt20.com/ipl/playerimages/Shahrukh%20Khan.png?v=1,Shahrukh Khan,GT,127,7,7,0,58,18.14,75,169.33,0,1,9,9,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1
72,https://scores.iplt20.com/ipl/playerimages/Ramandeep%20Singh.png?v=1,Ramandeep Singh,KKR,125,15,9,5,35,31.25,62,201.61,0,0,5,12,https://scores.iplt20.com/ipl/teamlogos/KKR.png?v=1
73,https://scores.iplt20.com/ipl/playerimages/Mahipal%20Lomror.png?v=1,Mahipal Lomror,RCB,125,10,10,2,33,15.63,68,183.82,0,0,9,9,https://scores.iplt20.com/ipl/teamlogos/RCB.png?v=1
74,https://scores.iplt20.com/ipl/playerimages/Shimron%20Hetmyer.png?v=1,Shimron Hetmyer,RR,113,12,9,4,27,22.6,69,163.76,0,0,9,7,https://scores.iplt20.com/ipl/teamlogos/RR.png?v=1
75,https://scores.iplt20.com/ipl/playerimages/Liam%20Livingstone.png?v=1,Liam Livingstone,PBKS,111,7,7,2,38,22.2,78,142.3,0,0,8,7,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?v=1
76,https://scores.iplt20.com/ipl/playerimages/Nehal%20Wadhera.png?v=1,Nehal Wadhera,MI,109,6,6,0,49,18.17,84,129.76,0,0,9,6,https://scores.iplt20.com/ipl/teamlogos/MI.png?v=1
77,https://scores.iplt20.com/ipl/playerimages/Rovman%20Powell.png?v=1,Rovman Powell,RR,103,10,7,1,27,17.17,68,151.47,0,0,10,6,https://scores.iplt20.com/ipl/teamlogos/RR.png?v=1
78,https://scores.iplt20.com/ipl/playerimages/Rashid%20Khan.png?v=1,Rashid Khan,GT,102,12,8,3,31,20.4,71,143.66,0,0,11,3,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1
79,https://scores.iplt20.com/ipl/playerimages/Anuj%20Rawat.png?v=1,Anuj Rawat,RCB,98,5,5,1,48,24.5,77,127.27,0,0,10,3,https://scores.iplt20.com/ipl/teamlogos/RCB.png?v=1
80,https://scores.iplt20.com/ipl/playerimages/Ravichandran%20Ashwin.png?v=1,Ravichandran Ashwin,RR,86,15,9,3,29,14.33,74,116.21,0,0,5,4,https://scores.iplt20.com/ipl/teamlogos/RR.png?v=1
81,https://scores.iplt20.com/ipl/playerimages/Arshad%20Khan.png?v=1,Arshad Khan,LSG,83,4,4,2,58,41.5,54,153.7,0,1,6,5,https://scores.iplt20.com/ipl/teamlogos/LSG.png?v=1
